"name";"url";"query";"woeid";"City"
"#Altercerdia19";"http://twitter.com/search?q=%23Altercerdia19";"%23Altercerdia19";"754542";"Bilbao"
"#N1CanalFiesta17";"http://twitter.com/search?q=%23N1CanalFiesta17";"%23N1CanalFiesta17";"754542";"Bilbao"
"Sri Lanka";"http://twitter.com/search?q=%22Sri+Lanka%22";"%22Sri+Lanka%22";"764814";"Las Palmas de Gran Canaria"
"#FelizDomingo";"http://twitter.com/search?q=%23FelizDomingo";"%23FelizDomingo";"764814";"Las Palmas de Gran Canaria"
"#SriLanka";"http://twitter.com/search?q=%23SriLanka";"%23SriLanka";"764814";"Las Palmas de Gran Canaria"
"Domingo de Resurrección";"http://twitter.com/search?q=%22Domingo+de+Resurrecci%C3%B3n%22";"%22Domingo+de+Resurrecci%C3%B3n%22";"764814";"Las Palmas de Gran Canaria"
"Feliz Pascua de Resurrección";"http://twitter.com/search?q=%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"764814";"Las Palmas de Gran Canaria"
"Fernando Savater";"http://twitter.com/search?q=%22Fernando+Savater%22";"%22Fernando+Savater%22";"764814";"Las Palmas de Gran Canaria"
"#LevanteEspanyol";"http://twitter.com/search?q=%23LevanteEspanyol";"%23LevanteEspanyol";"764814";"Las Palmas de Gran Canaria"
"Resucitado";"http://twitter.com/search?q=Resucitado";"Resucitado";"764814";"Las Palmas de Gran Canaria"
"Happy Easter";"http://twitter.com/search?q=%22Happy+Easter%22";"%22Happy+Easter%22";"764814";"Las Palmas de Gran Canaria"
"Borja Iglesias";"http://twitter.com/search?q=%22Borja+Iglesias%22";"%22Borja+Iglesias%22";"764814";"Las Palmas de Gran Canaria"
"Domingo de Pascua";"http://twitter.com/search?q=%22Domingo+de+Pascua%22";"%22Domingo+de+Pascua%22";"764814";"Las Palmas de Gran Canaria"
"#Pascua";"http://twitter.com/search?q=%23Pascua";"%23Pascua";"764814";"Las Palmas de Gran Canaria"
"Juan José Millás";"http://twitter.com/search?q=%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"764814";"Las Palmas de Gran Canaria"
"Felices Pascuas";"http://twitter.com/search?q=%22Felices+Pascuas%22";"%22Felices+Pascuas%22";"764814";"Las Palmas de Gran Canaria"
"#PrayforSriLanka";"http://twitter.com/search?q=%23PrayforSriLanka";"%23PrayforSriLanka";"764814";"Las Palmas de Gran Canaria"
"Colombo";"http://twitter.com/search?q=Colombo";"Colombo";"764814";"Las Palmas de Gran Canaria"
"Henríquez de Luna";"http://twitter.com/search?q=%22Henr%C3%ADquez+de+Luna%22";"%22Henr%C3%ADquez+de+Luna%22";"764814";"Las Palmas de Gran Canaria"
"Puado";"http://twitter.com/search?q=Puado";"Puado";"764814";"Las Palmas de Gran Canaria"
"easter sunday";"http://twitter.com/search?q=%22easter+sunday%22";"%22easter+sunday%22";"764814";"Las Palmas de Gran Canaria"
"Carranza";"http://twitter.com/search?q=Carranza";"Carranza";"764814";"Las Palmas de Gran Canaria"
"Anabel Alonso";"http://twitter.com/search?q=%22Anabel+Alonso%22";"%22Anabel+Alonso%22";"764814";"Las Palmas de Gran Canaria"
"CNMV";"http://twitter.com/search?q=CNMV";"CNMV";"764814";"Las Palmas de Gran Canaria"
"Javi López";"http://twitter.com/search?q=%22Javi+L%C3%B3pez%22";"%22Javi+L%C3%B3pez%22";"764814";"Las Palmas de Gran Canaria"
"Jn 20";"http://twitter.com/search?q=%22Jn+20%22";"%22Jn+20%22";"764814";"Las Palmas de Gran Canaria"
"Wu Lei";"http://twitter.com/search?q=%22Wu+Lei%22";"%22Wu+Lei%22";"764814";"Las Palmas de Gran Canaria"
"Isabel II";"http://twitter.com/search?q=%22Isabel+II%22";"%22Isabel+II%22";"764814";"Las Palmas de Gran Canaria"
"Rosa Regàs";"http://twitter.com/search?q=%22Rosa+Reg%C3%A0s%22";"%22Rosa+Reg%C3%A0s%22";"764814";"Las Palmas de Gran Canaria"
"Rockets";"http://twitter.com/search?q=Rockets";"Rockets";"764814";"Las Palmas de Gran Canaria"
"Orbán";"http://twitter.com/search?q=Orb%C3%A1n";"Orb%C3%A1n";"764814";"Las Palmas de Gran Canaria"
"Torroella de Montgrí";"http://twitter.com/search?q=%22Torroella+de+Montgr%C3%AD%22";"%22Torroella+de+Montgr%C3%AD%22";"764814";"Las Palmas de Gran Canaria"
"Cangas de Onís";"http://twitter.com/search?q=%22Cangas+de+On%C3%ADs%22";"%22Cangas+de+On%C3%ADs%22";"764814";"Las Palmas de Gran Canaria"
"Bona Pasqua";"http://twitter.com/search?q=%22Bona+Pasqua%22";"%22Bona+Pasqua%22";"764814";"Las Palmas de Gran Canaria"
"Boeing";"http://twitter.com/search?q=Boeing";"Boeing";"764814";"Las Palmas de Gran Canaria"
"La Condomina";"http://twitter.com/search?q=%22La+Condomina%22";"%22La+Condomina%22";"764814";"Las Palmas de Gran Canaria"
"Cadete";"http://twitter.com/search?q=Cadete";"Cadete";"764814";"Las Palmas de Gran Canaria"
"Amador";"http://twitter.com/search?q=Amador";"Amador";"764814";"Las Palmas de Gran Canaria"
"Ciutat";"http://twitter.com/search?q=Ciutat";"Ciutat";"764814";"Las Palmas de Gran Canaria"
"El 'Cohousing'";"http://twitter.com/search?q=%22El+%27Cohousing%27%22";"%22El+%27Cohousing%27%22";"764814";"Las Palmas de Gran Canaria"
"Domingo 21";"http://twitter.com/search?q=%22Domingo+21%22";"%22Domingo+21%22";"764814";"Las Palmas de Gran Canaria"
"#CádizNumancia";"http://twitter.com/search?q=%23C%C3%A1dizNumancia";"%23C%C3%A1dizNumancia";"764814";"Las Palmas de Gran Canaria"
"#DomingoDeResureccion";"http://twitter.com/search?q=%23DomingoDeResureccion";"%23DomingoDeResureccion";"764814";"Las Palmas de Gran Canaria"
"#FelizPascua";"http://twitter.com/search?q=%23FelizPascua";"%23FelizPascua";"764814";"Las Palmas de Gran Canaria"
"#MATResurrección";"http://twitter.com/search?q=%23MATResurrecci%C3%B3n";"%23MATResurrecci%C3%B3n";"764814";"Las Palmas de Gran Canaria"
"#verdolatríaRadio3";"http://twitter.com/search?q=%23verdolatr%C3%ADaRadio3";"%23verdolatr%C3%ADaRadio3";"764814";"Las Palmas de Gran Canaria"
"#Recre";"http://twitter.com/search?q=%23Recre";"%23Recre";"764814";"Las Palmas de Gran Canaria"
"#krypteGOL";"http://twitter.com/search?q=%23krypteGOL";"%23krypteGOL";"764814";"Las Palmas de Gran Canaria"
"#GameBoy";"http://twitter.com/search?q=%23GameBoy";"%23GameBoy";"764814";"Las Palmas de Gran Canaria"
"#AberriEguna2019";"http://twitter.com/search?q=%23AberriEguna2019";"%23AberriEguna2019";"764814";"Las Palmas de Gran Canaria"
"#Altercerdia19";"http://twitter.com/search?q=%23Altercerdia19";"%23Altercerdia19";"764814";"Las Palmas de Gran Canaria"
"#N1CanalFiesta17";"http://twitter.com/search?q=%23N1CanalFiesta17";"%23N1CanalFiesta17";"764814";"Las Palmas de Gran Canaria"
"Sri Lanka";"http://twitter.com/search?q=%22Sri+Lanka%22";"%22Sri+Lanka%22";"769293";"Palma"
"#FelizDomingo";"http://twitter.com/search?q=%23FelizDomingo";"%23FelizDomingo";"769293";"Palma"
"#SriLanka";"http://twitter.com/search?q=%23SriLanka";"%23SriLanka";"769293";"Palma"
"Domingo de Resurrección";"http://twitter.com/search?q=%22Domingo+de+Resurrecci%C3%B3n%22";"%22Domingo+de+Resurrecci%C3%B3n%22";"769293";"Palma"
"Feliz Pascua de Resurrección";"http://twitter.com/search?q=%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"769293";"Palma"
"Fernando Savater";"http://twitter.com/search?q=%22Fernando+Savater%22";"%22Fernando+Savater%22";"769293";"Palma"
"#LevanteEspanyol";"http://twitter.com/search?q=%23LevanteEspanyol";"%23LevanteEspanyol";"769293";"Palma"
"Resucitado";"http://twitter.com/search?q=Resucitado";"Resucitado";"769293";"Palma"
"Borja Iglesias";"http://twitter.com/search?q=%22Borja+Iglesias%22";"%22Borja+Iglesias%22";"769293";"Palma"
"Happy Easter";"http://twitter.com/search?q=%22Happy+Easter%22";"%22Happy+Easter%22";"769293";"Palma"
"Domingo de Pascua";"http://twitter.com/search?q=%22Domingo+de+Pascua%22";"%22Domingo+de+Pascua%22";"769293";"Palma"
"#Pascua";"http://twitter.com/search?q=%23Pascua";"%23Pascua";"769293";"Palma"
"Juan José Millás";"http://twitter.com/search?q=%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"769293";"Palma"
"Felices Pascuas";"http://twitter.com/search?q=%22Felices+Pascuas%22";"%22Felices+Pascuas%22";"769293";"Palma"
"#PrayforSriLanka";"http://twitter.com/search?q=%23PrayforSriLanka";"%23PrayforSriLanka";"769293";"Palma"
"Colombo";"http://twitter.com/search?q=Colombo";"Colombo";"769293";"Palma"
"Henríquez de Luna";"http://twitter.com/search?q=%22Henr%C3%ADquez+de+Luna%22";"%22Henr%C3%ADquez+de+Luna%22";"769293";"Palma"
"Puado";"http://twitter.com/search?q=Puado";"Puado";"769293";"Palma"
"easter sunday";"http://twitter.com/search?q=%22easter+sunday%22";"%22easter+sunday%22";"769293";"Palma"
"Carranza";"http://twitter.com/search?q=Carranza";"Carranza";"769293";"Palma"
"Anabel Alonso";"http://twitter.com/search?q=%22Anabel+Alonso%22";"%22Anabel+Alonso%22";"769293";"Palma"
"CNMV";"http://twitter.com/search?q=CNMV";"CNMV";"769293";"Palma"
"Javi López";"http://twitter.com/search?q=%22Javi+L%C3%B3pez%22";"%22Javi+L%C3%B3pez%22";"769293";"Palma"
"Jn 20";"http://twitter.com/search?q=%22Jn+20%22";"%22Jn+20%22";"769293";"Palma"
"Wu Lei";"http://twitter.com/search?q=%22Wu+Lei%22";"%22Wu+Lei%22";"769293";"Palma"
"Isabel II";"http://twitter.com/search?q=%22Isabel+II%22";"%22Isabel+II%22";"769293";"Palma"
"Rosa Regàs";"http://twitter.com/search?q=%22Rosa+Reg%C3%A0s%22";"%22Rosa+Reg%C3%A0s%22";"769293";"Palma"
"Rockets";"http://twitter.com/search?q=Rockets";"Rockets";"769293";"Palma"
"Orbán";"http://twitter.com/search?q=Orb%C3%A1n";"Orb%C3%A1n";"769293";"Palma"
"Torroella de Montgrí";"http://twitter.com/search?q=%22Torroella+de+Montgr%C3%AD%22";"%22Torroella+de+Montgr%C3%AD%22";"769293";"Palma"
"Cangas de Onís";"http://twitter.com/search?q=%22Cangas+de+On%C3%ADs%22";"%22Cangas+de+On%C3%ADs%22";"769293";"Palma"
"Bona Pasqua";"http://twitter.com/search?q=%22Bona+Pasqua%22";"%22Bona+Pasqua%22";"769293";"Palma"
"Boeing";"http://twitter.com/search?q=Boeing";"Boeing";"769293";"Palma"
"La Condomina";"http://twitter.com/search?q=%22La+Condomina%22";"%22La+Condomina%22";"769293";"Palma"
"Cadete";"http://twitter.com/search?q=Cadete";"Cadete";"769293";"Palma"
"Amador";"http://twitter.com/search?q=Amador";"Amador";"769293";"Palma"
"Ciutat";"http://twitter.com/search?q=Ciutat";"Ciutat";"769293";"Palma"
"El 'Cohousing'";"http://twitter.com/search?q=%22El+%27Cohousing%27%22";"%22El+%27Cohousing%27%22";"769293";"Palma"
"Domingo 21";"http://twitter.com/search?q=%22Domingo+21%22";"%22Domingo+21%22";"769293";"Palma"
"#CádizNumancia";"http://twitter.com/search?q=%23C%C3%A1dizNumancia";"%23C%C3%A1dizNumancia";"769293";"Palma"
"#DomingoDeResureccion";"http://twitter.com/search?q=%23DomingoDeResureccion";"%23DomingoDeResureccion";"769293";"Palma"
"#FelizPascua";"http://twitter.com/search?q=%23FelizPascua";"%23FelizPascua";"769293";"Palma"
"#MATResurrección";"http://twitter.com/search?q=%23MATResurrecci%C3%B3n";"%23MATResurrecci%C3%B3n";"769293";"Palma"
"#verdolatríaRadio3";"http://twitter.com/search?q=%23verdolatr%C3%ADaRadio3";"%23verdolatr%C3%ADaRadio3";"769293";"Palma"
"#Recre";"http://twitter.com/search?q=%23Recre";"%23Recre";"769293";"Palma"
"#krypteGOL";"http://twitter.com/search?q=%23krypteGOL";"%23krypteGOL";"769293";"Palma"
"#GameBoy";"http://twitter.com/search?q=%23GameBoy";"%23GameBoy";"769293";"Palma"
"#AberriEguna2019";"http://twitter.com/search?q=%23AberriEguna2019";"%23AberriEguna2019";"769293";"Palma"
"#Altercerdia19";"http://twitter.com/search?q=%23Altercerdia19";"%23Altercerdia19";"769293";"Palma"
"#N1CanalFiesta17";"http://twitter.com/search?q=%23N1CanalFiesta17";"%23N1CanalFiesta17";"769293";"Palma"
"#L6Ndebatea7";"http://twitter.com/search?q=%23L6Ndebatea7";"%23L6Ndebatea7";"768026";"Murcia"
"Cartagena";"http://twitter.com/search?q=Cartagena";"Cartagena";"768026";"Murcia"
"Constitución";"http://twitter.com/search?q=Constituci%C3%B3n";"Constituci%C3%B3n";"768026";"Murcia"
"Lorca";"http://twitter.com/search?q=Lorca";"Lorca";"768026";"Murcia"
"Viernes Santo";"http://twitter.com/search?q=%22Viernes+Santo%22";"%22Viernes+Santo%22";"768026";"Murcia"
"El PP";"http://twitter.com/search?q=%22El+PP%22";"%22El+PP%22";"768026";"Murcia"
"#SemanaSanta2019";"http://twitter.com/search?q=%23SemanaSanta2019";"%23SemanaSanta2019";"768026";"Murcia"
"#RegiondeMurcia";"http://twitter.com/search?q=%23RegiondeMurcia";"%23RegiondeMurcia";"768026";"Murcia"
"Sevilla";"http://twitter.com/search?q=Sevilla";"Sevilla";"768026";"Murcia"
"EN MURCIA";"http://twitter.com/search?q=%22EN+MURCIA%22";"%22EN+MURCIA%22";"768026";"Murcia"
"Sri Lanka";"http://twitter.com/search?q=%22Sri+Lanka%22";"%22Sri+Lanka%22";"768026";"Murcia"
"#FelizDomingo";"http://twitter.com/search?q=%23FelizDomingo";"%23FelizDomingo";"768026";"Murcia"
"#SriLanka";"http://twitter.com/search?q=%23SriLanka";"%23SriLanka";"768026";"Murcia"
"Domingo de Resurrección";"http://twitter.com/search?q=%22Domingo+de+Resurrecci%C3%B3n%22";"%22Domingo+de+Resurrecci%C3%B3n%22";"768026";"Murcia"
"Feliz Pascua de Resurrección";"http://twitter.com/search?q=%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"768026";"Murcia"
"Fernando Savater";"http://twitter.com/search?q=%22Fernando+Savater%22";"%22Fernando+Savater%22";"768026";"Murcia"
"Resucitado";"http://twitter.com/search?q=Resucitado";"Resucitado";"768026";"Murcia"
"Happy Easter";"http://twitter.com/search?q=%22Happy+Easter%22";"%22Happy+Easter%22";"768026";"Murcia"
"Borja Iglesias";"http://twitter.com/search?q=%22Borja+Iglesias%22";"%22Borja+Iglesias%22";"768026";"Murcia"
"Domingo de Pascua";"http://twitter.com/search?q=%22Domingo+de+Pascua%22";"%22Domingo+de+Pascua%22";"768026";"Murcia"
"Juan José Millás";"http://twitter.com/search?q=%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"768026";"Murcia"
"Felices Pascuas";"http://twitter.com/search?q=%22Felices+Pascuas%22";"%22Felices+Pascuas%22";"768026";"Murcia"
"Colombo";"http://twitter.com/search?q=Colombo";"Colombo";"768026";"Murcia"
"Henríquez de Luna";"http://twitter.com/search?q=%22Henr%C3%ADquez+de+Luna%22";"%22Henr%C3%ADquez+de+Luna%22";"768026";"Murcia"
"Puado";"http://twitter.com/search?q=Puado";"Puado";"768026";"Murcia"
"easter sunday";"http://twitter.com/search?q=%22easter+sunday%22";"%22easter+sunday%22";"768026";"Murcia"
"Carranza";"http://twitter.com/search?q=Carranza";"Carranza";"768026";"Murcia"
"Anabel Alonso";"http://twitter.com/search?q=%22Anabel+Alonso%22";"%22Anabel+Alonso%22";"768026";"Murcia"
"CNMV";"http://twitter.com/search?q=CNMV";"CNMV";"768026";"Murcia"
"Javi López";"http://twitter.com/search?q=%22Javi+L%C3%B3pez%22";"%22Javi+L%C3%B3pez%22";"768026";"Murcia"
"Jn 20";"http://twitter.com/search?q=%22Jn+20%22";"%22Jn+20%22";"768026";"Murcia"
"Wu Lei";"http://twitter.com/search?q=%22Wu+Lei%22";"%22Wu+Lei%22";"768026";"Murcia"
"Isabel II";"http://twitter.com/search?q=%22Isabel+II%22";"%22Isabel+II%22";"768026";"Murcia"
"Rosa Regàs";"http://twitter.com/search?q=%22Rosa+Reg%C3%A0s%22";"%22Rosa+Reg%C3%A0s%22";"768026";"Murcia"
"Rockets";"http://twitter.com/search?q=Rockets";"Rockets";"768026";"Murcia"
"Orbán";"http://twitter.com/search?q=Orb%C3%A1n";"Orb%C3%A1n";"768026";"Murcia"
"#LevanteEspanyol";"http://twitter.com/search?q=%23LevanteEspanyol";"%23LevanteEspanyol";"768026";"Murcia"
"#Pascua";"http://twitter.com/search?q=%23Pascua";"%23Pascua";"768026";"Murcia"
"#PrayforSriLanka";"http://twitter.com/search?q=%23PrayforSriLanka";"%23PrayforSriLanka";"768026";"Murcia"
"#CádizNumancia";"http://twitter.com/search?q=%23C%C3%A1dizNumancia";"%23C%C3%A1dizNumancia";"768026";"Murcia"
"#DomingoDeResureccion";"http://twitter.com/search?q=%23DomingoDeResureccion";"%23DomingoDeResureccion";"768026";"Murcia"
"#FelizPascua";"http://twitter.com/search?q=%23FelizPascua";"%23FelizPascua";"768026";"Murcia"
"#MATResurrección";"http://twitter.com/search?q=%23MATResurrecci%C3%B3n";"%23MATResurrecci%C3%B3n";"768026";"Murcia"
"#verdolatríaRadio3";"http://twitter.com/search?q=%23verdolatr%C3%ADaRadio3";"%23verdolatr%C3%ADaRadio3";"768026";"Murcia"
"#Recre";"http://twitter.com/search?q=%23Recre";"%23Recre";"768026";"Murcia"
"#krypteGOL";"http://twitter.com/search?q=%23krypteGOL";"%23krypteGOL";"768026";"Murcia"
"#AberriEguna2019";"http://twitter.com/search?q=%23AberriEguna2019";"%23AberriEguna2019";"768026";"Murcia"
"#GameBoy";"http://twitter.com/search?q=%23GameBoy";"%23GameBoy";"768026";"Murcia"
"#Altercerdia19";"http://twitter.com/search?q=%23Altercerdia19";"%23Altercerdia19";"768026";"Murcia"
"#N1CanalFiesta17";"http://twitter.com/search?q=%23N1CanalFiesta17";"%23N1CanalFiesta17";"768026";"Murcia"
"Sri Lanka";"http://twitter.com/search?q=%22Sri+Lanka%22";"%22Sri+Lanka%22";"766356";"Málaga"
"#FelizDomingo";"http://twitter.com/search?q=%23FelizDomingo";"%23FelizDomingo";"766356";"Málaga"
"#SriLanka";"http://twitter.com/search?q=%23SriLanka";"%23SriLanka";"766356";"Málaga"
"Domingo de Resurrección";"http://twitter.com/search?q=%22Domingo+de+Resurrecci%C3%B3n%22";"%22Domingo+de+Resurrecci%C3%B3n%22";"766356";"Málaga"
"Feliz Pascua de Resurrección";"http://twitter.com/search?q=%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"%22Feliz+Pascua+de+Resurrecci%C3%B3n%22";"766356";"Málaga"
"Fernando Savater";"http://twitter.com/search?q=%22Fernando+Savater%22";"%22Fernando+Savater%22";"766356";"Málaga"
"Resucitado";"http://twitter.com/search?q=Resucitado";"Resucitado";"766356";"Málaga"
"#LevanteEspanyol";"http://twitter.com/search?q=%23LevanteEspanyol";"%23LevanteEspanyol";"766356";"Málaga"
"Happy Easter";"http://twitter.com/search?q=%22Happy+Easter%22";"%22Happy+Easter%22";"766356";"Málaga"
"Domingo de Pascua";"http://twitter.com/search?q=%22Domingo+de+Pascua%22";"%22Domingo+de+Pascua%22";"766356";"Málaga"
"#Pascua";"http://twitter.com/search?q=%23Pascua";"%23Pascua";"766356";"Málaga"
"Felices Pascuas";"http://twitter.com/search?q=%22Felices+Pascuas%22";"%22Felices+Pascuas%22";"766356";"Málaga"
"Juan José Millás";"http://twitter.com/search?q=%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"%22Juan+Jos%C3%A9+Mill%C3%A1s%22";"766356";"Málaga"
"#PrayforSriLanka";"http://twitter.com/search?q=%23PrayforSriLanka";"%23PrayforSriLanka";"766356";"Málaga"
"Colombo";"http://twitter.com/search?q=Colombo";"Colombo";"766356";"Málaga"
"Henríquez de Luna";"http://twitter.com/search?q=%22Henr%C3%ADquez+de+Luna%22";"%22Henr%C3%ADquez+de+Luna%22";"766356";"Málaga"
"Puado";"http://twitter.com/search?q=Puado";"Puado";"766356";"Málaga"
"easter sunday";"http://twitter.com/search?q=%22easter+sunday%22";"%22easter+sunday%22";"766356";"Málaga"
"Carranza";"http://twitter.com/search?q=Carranza";"Carranza";"766356";"Málaga"
"CNMV";"http://twitter.com/search?q=CNMV";"CNMV";"766356";"Málaga"
"Anabel Alonso";"http://twitter.com/search?q=%22Anabel+Alonso%22";"%22Anabel+Alonso%22";"766356";"Málaga"
"Javi López";"http://twitter.com/search?q=%22Javi+L%C3%B3pez%22";"%22Javi+L%C3%B3pez%22";"766356";"Málaga"
"Jn 20";"http://twitter.com/search?q=%22Jn+20%22";"%22Jn+20%22";"766356";"Málaga"
"Wu Lei";"http://twitter.com/search?q=%22Wu+Lei%22";"%22Wu+Lei%22";"766356";"Málaga"
"Rosa Regàs";"http://twitter.com/search?q=%22Rosa+Reg%C3%A0s%22";"%22Rosa+Reg%C3%A0s%22";"766356";"Málaga"
"Isabel II";"http://twitter.com/search?q=%22Isabel+II%22";"%22Isabel+II%22";"766356";"Málaga"
"Rockets";"http://twitter.com/search?q=Rockets";"Rockets";"766356";"Málaga"
"Orbán";"http://twitter.com/search?q=Orb%C3%A1n";"Orb%C3%A1n";"766356";"Málaga"
"Cangas de Onís";"http://twitter.com/search?q=%22Cangas+de+On%C3%ADs%22";"%22Cangas+de+On%C3%ADs%22";"766356";"Málaga"
