"name";"url";"query";"woeid";"City"
"#28AVotaEnDefensaPropia";"http://twitter.com/search?q=%2328AVotaEnDefensaPropia";"%2328AVotaEnDefensaPropia";"764814";"Las Palmas de Gran Canaria"
"#VisibilidadLésbica";"http://twitter.com/search?q=%23VisibilidadL%C3%A9sbica";"%23VisibilidadL%C3%A9sbica";"764814";"Las Palmas de Gran Canaria"
"#ApproachingTheFuture2019";"http://twitter.com/search?q=%23ApproachingTheFuture2019";"%23ApproachingTheFuture2019";"764814";"Las Palmas de Gran Canaria"
"#5TrabajosQueHeTenido";"http://twitter.com/search?q=%235TrabajosQueHeTenido";"%235TrabajosQueHeTenido";"764814";"Las Palmas de Gran Canaria"
"#DebateSERLasPalmas";"http://twitter.com/search?q=%23DebateSERLasPalmas";"%23DebateSERLasPalmas";"764814";"Las Palmas de Gran Canaria"
"#LDesayunos";"http://twitter.com/search?q=%23LDesayunos";"%23LDesayunos";"764814";"Las Palmas de Gran Canaria"
"#Contracrónica";"http://twitter.com/search?q=%23Contracr%C3%B3nica";"%23Contracr%C3%B3nica";"764814";"Las Palmas de Gran Canaria"
"#26Abril";"http://twitter.com/search?q=%2326Abril";"%2326Abril";"764814";"Las Palmas de Gran Canaria"
"#AndaLevantaV26";"http://twitter.com/search?q=%23AndaLevantaV26";"%23AndaLevantaV26";"764814";"Las Palmas de Gran Canaria"
"#PedroSánchezEnLaSER";"http://twitter.com/search?q=%23PedroS%C3%A1nchezEnLaSER";"%23PedroS%C3%A1nchezEnLaSER";"764814";"Las Palmas de Gran Canaria"
"#AlienDay";"http://twitter.com/search?q=%23AlienDay";"%23AlienDay";"764814";"Las Palmas de Gran Canaria"
"#sindiagnostico";"http://twitter.com/search?q=%23sindiagnostico";"%23sindiagnostico";"764814";"Las Palmas de Gran Canaria"
"#TaylorSwiftTONIGHT";"http://twitter.com/search?q=%23TaylorSwiftTONIGHT";"%23TaylorSwiftTONIGHT";"764814";"Las Palmas de Gran Canaria"
"#FelizFinde";"http://twitter.com/search?q=%23FelizFinde";"%23FelizFinde";"769293";"Palma"
"#AvengersEndame";"http://twitter.com/search?q=%23AvengersEndame";"%23AvengersEndame";"769293";"Palma"
"#FinCampañaESP";"http://twitter.com/search?q=%23FinCampa%C3%B1aESP";"%23FinCampa%C3%B1aESP";"769293";"Palma"
"Púnica";"http://twitter.com/search?q=P%C3%BAnica";"P%C3%BAnica";"769293";"Palma"
"#DiadelaVisibilidadLesbica";"http://twitter.com/search?q=%23DiadelaVisibilidadLesbica";"%23DiadelaVisibilidadLesbica";"769293";"Palma"
"Esperanza Aguirre";"http://twitter.com/search?q=%22Esperanza+Aguirre%22";"%22Esperanza+Aguirre%22";"769293";"Palma"
"#DignidadSalarialYProfesional";"http://twitter.com/search?q=%23DignidadSalarialYProfesional";"%23DignidadSalarialYProfesional";"769293";"Palma"
"Carolina Durante";"http://twitter.com/search?q=%22Carolina+Durante%22";"%22Carolina+Durante%22";"769293";"Palma"
"Taylor Swift";"http://twitter.com/search?q=%22Taylor+Swift%22";"%22Taylor+Swift%22";"769293";"Palma"
"Gernika";"http://twitter.com/search?q=Gernika";"Gernika";"769293";"Palma"
"Russell";"http://twitter.com/search?q=Russell";"Russell";"769293";"Palma"
"Bebe";"http://twitter.com/search?q=Bebe";"Bebe";"769293";"Palma"
"Vicente Aleixandre";"http://twitter.com/search?q=%22Vicente+Aleixandre%22";"%22Vicente+Aleixandre%22";"769293";"Palma"
"Brendon Urie";"http://twitter.com/search?q=%22Brendon+Urie%22";"%22Brendon+Urie%22";"769293";"Palma"
"Libres 1";"http://twitter.com/search?q=%22Libres+1%22";"%22Libres+1%22";"769293";"Palma"
"Mitin Vox El";"http://twitter.com/search?q=%22Mitin+Vox+El%22";"%22Mitin+Vox+El%22";"769293";"Palma"
"At The Disco";"http://twitter.com/search?q=%22At+The+Disco%22";"%22At+The+Disco%22";"769293";"Palma"
"\"Thanos\"";"http://twitter.com/search?q=%22Thanos%22";"%22Thanos%22";"769293";"Palma"
"Iglesias 72";"http://twitter.com/search?q=%22Iglesias+72%22";"%22Iglesias+72%22";"769293";"Palma"
"Parques Reunidos";"http://twitter.com/search?q=%22Parques+Reunidos%22";"%22Parques+Reunidos%22";"769293";"Palma"
"El Gatopardo";"http://twitter.com/search?q=%22El+Gatopardo%22";"%22El+Gatopardo%22";"769293";"Palma"
"John Havlicek";"http://twitter.com/search?q=%22John+Havlicek%22";"%22John+Havlicek%22";"769293";"Palma"
"Hoy 26";"http://twitter.com/search?q=%22Hoy+26%22";"%22Hoy+26%22";"769293";"Palma"
"Financial Times";"http://twitter.com/search?q=%22Financial+Times%22";"%22Financial+Times%22";"769293";"Palma"
"#EleccionesGenerales28Abril";"http://twitter.com/search?q=%23EleccionesGenerales28Abril";"%23EleccionesGenerales28Abril";"769293";"Palma"
"#MeOutNow";"http://twitter.com/search?q=%23MeOutNow";"%23MeOutNow";"769293";"Palma"
"#EquiparacionSalarial";"http://twitter.com/search?q=%23EquiparacionSalarial";"%23EquiparacionSalarial";"769293";"Palma"
"#FinCampañaARV";"http://twitter.com/search?q=%23FinCampa%C3%B1aARV";"%23FinCampa%C3%B1aARV";"769293";"Palma"
"#EstáPasando";"http://twitter.com/search?q=%23Est%C3%A1Pasando";"%23Est%C3%A1Pasando";"769293";"Palma"
"#LaCafeteraQueNoPasen";"http://twitter.com/search?q=%23LaCafeteraQueNoPasen";"%23LaCafeteraQueNoPasen";"769293";"Palma"
"#CasadoConMadrid";"http://twitter.com/search?q=%23CasadoConMadrid";"%23CasadoConMadrid";"769293";"Palma"
"#SacaTuPluma";"http://twitter.com/search?q=%23SacaTuPluma";"%23SacaTuPluma";"769293";"Palma"
"#FinDeSemana";"http://twitter.com/search?q=%23FinDeSemana";"%23FinDeSemana";"769293";"Palma"
"#LaNocheDeLosLibros";"http://twitter.com/search?q=%23LaNocheDeLosLibros";"%23LaNocheDeLosLibros";"769293";"Palma"
"#AR26A";"http://twitter.com/search?q=%23AR26A";"%23AR26A";"769293";"Palma"
"#AzerbaijanGP";"http://twitter.com/search?q=%23AzerbaijanGP";"%23AzerbaijanGP";"769293";"Palma"
"#WorldIPDay";"http://twitter.com/search?q=%23WorldIPDay";"%23WorldIPDay";"769293";"Palma"
"#28AVotaEnDefensaPropia";"http://twitter.com/search?q=%2328AVotaEnDefensaPropia";"%2328AVotaEnDefensaPropia";"769293";"Palma"
"#VisibilidadLésbica";"http://twitter.com/search?q=%23VisibilidadL%C3%A9sbica";"%23VisibilidadL%C3%A9sbica";"769293";"Palma"
"#ApproachingTheFuture2019";"http://twitter.com/search?q=%23ApproachingTheFuture2019";"%23ApproachingTheFuture2019";"769293";"Palma"
"#5TrabajosQueHeTenido";"http://twitter.com/search?q=%235TrabajosQueHeTenido";"%235TrabajosQueHeTenido";"769293";"Palma"
"#DebateSERLasPalmas";"http://twitter.com/search?q=%23DebateSERLasPalmas";"%23DebateSERLasPalmas";"769293";"Palma"
"#LDesayunos";"http://twitter.com/search?q=%23LDesayunos";"%23LDesayunos";"769293";"Palma"
"#Contracrónica";"http://twitter.com/search?q=%23Contracr%C3%B3nica";"%23Contracr%C3%B3nica";"769293";"Palma"
"#26Abril";"http://twitter.com/search?q=%2326Abril";"%2326Abril";"769293";"Palma"
"#AndaLevantaV26";"http://twitter.com/search?q=%23AndaLevantaV26";"%23AndaLevantaV26";"769293";"Palma"
"#PedroSánchezEnLaSER";"http://twitter.com/search?q=%23PedroS%C3%A1nchezEnLaSER";"%23PedroS%C3%A1nchezEnLaSER";"769293";"Palma"
"#AlienDay";"http://twitter.com/search?q=%23AlienDay";"%23AlienDay";"769293";"Palma"
"#sindiagnostico";"http://twitter.com/search?q=%23sindiagnostico";"%23sindiagnostico";"769293";"Palma"
"#TaylorSwiftTONIGHT";"http://twitter.com/search?q=%23TaylorSwiftTONIGHT";"%23TaylorSwiftTONIGHT";"769293";"Palma"
"#SVGala1";"http://twitter.com/search?q=%23SVGala1";"%23SVGala1";"768026";"Murcia"
"#AvengersEndgame";"http://twitter.com/search?q=%23AvengersEndgame";"%23AvengersEndgame";"768026";"Murcia"
"#Endgame";"http://twitter.com/search?q=%23Endgame";"%23Endgame";"768026";"Murcia"
"#HUAWEIyPcComponentesTOP";"http://twitter.com/search?q=%23HUAWEIyPcComponentesTOP";"%23HUAWEIyPcComponentesTOP";"768026";"Murcia"
"#EleccionesGenerales";"http://twitter.com/search?q=%23EleccionesGenerales";"%23EleccionesGenerales";"768026";"Murcia"
"Flores";"http://twitter.com/search?q=Flores";"Flores";"768026";"Murcia"
"San Javier";"http://twitter.com/search?q=%22San+Javier%22";"%22San+Javier%22";"768026";"Murcia"
"Púnica";"http://twitter.com/search?q=P%C3%BAnica";"P%C3%BAnica";"768026";"Murcia"
"Esperanza Aguirre";"http://twitter.com/search?q=%22Esperanza+Aguirre%22";"%22Esperanza+Aguirre%22";"768026";"Murcia"
"Carolina Durante";"http://twitter.com/search?q=%22Carolina+Durante%22";"%22Carolina+Durante%22";"768026";"Murcia"
"Taylor Swift";"http://twitter.com/search?q=%22Taylor+Swift%22";"%22Taylor+Swift%22";"768026";"Murcia"
"Gernika";"http://twitter.com/search?q=Gernika";"Gernika";"768026";"Murcia"
"Russell";"http://twitter.com/search?q=Russell";"Russell";"768026";"Murcia"
"Bebe";"http://twitter.com/search?q=Bebe";"Bebe";"768026";"Murcia"
"Vicente Aleixandre";"http://twitter.com/search?q=%22Vicente+Aleixandre%22";"%22Vicente+Aleixandre%22";"768026";"Murcia"
"Brendon Urie";"http://twitter.com/search?q=%22Brendon+Urie%22";"%22Brendon+Urie%22";"768026";"Murcia"
"Mitin Vox El";"http://twitter.com/search?q=%22Mitin+Vox+El%22";"%22Mitin+Vox+El%22";"768026";"Murcia"
"At The Disco";"http://twitter.com/search?q=%22At+The+Disco%22";"%22At+The+Disco%22";"768026";"Murcia"
"\"Thanos\"";"http://twitter.com/search?q=%22Thanos%22";"%22Thanos%22";"768026";"Murcia"
"Parques Reunidos";"http://twitter.com/search?q=%22Parques+Reunidos%22";"%22Parques+Reunidos%22";"768026";"Murcia"
"Iglesias 72";"http://twitter.com/search?q=%22Iglesias+72%22";"%22Iglesias+72%22";"768026";"Murcia"
"#ejidoucammurcia";"http://twitter.com/search?q=%23ejidoucammurcia";"%23ejidoucammurcia";"768026";"Murcia"
"#España";"http://twitter.com/search?q=%23Espa%C3%B1a";"%23Espa%C3%B1a";"768026";"Murcia"
"#FelizFinde";"http://twitter.com/search?q=%23FelizFinde";"%23FelizFinde";"768026";"Murcia"
"#FinCampañaESP";"http://twitter.com/search?q=%23FinCampa%C3%B1aESP";"%23FinCampa%C3%B1aESP";"768026";"Murcia"
"#DiadelaVisibilidadLesbica";"http://twitter.com/search?q=%23DiadelaVisibilidadLesbica";"%23DiadelaVisibilidadLesbica";"768026";"Murcia"
"#DignidadSalarialYProfesional";"http://twitter.com/search?q=%23DignidadSalarialYProfesional";"%23DignidadSalarialYProfesional";"768026";"Murcia"
"#MeOutNow";"http://twitter.com/search?q=%23MeOutNow";"%23MeOutNow";"768026";"Murcia"
"#EquiparacionSalarial";"http://twitter.com/search?q=%23EquiparacionSalarial";"%23EquiparacionSalarial";"768026";"Murcia"
"#EstáPasando";"http://twitter.com/search?q=%23Est%C3%A1Pasando";"%23Est%C3%A1Pasando";"768026";"Murcia"
"#LaCafeteraQueNoPasen";"http://twitter.com/search?q=%23LaCafeteraQueNoPasen";"%23LaCafeteraQueNoPasen";"768026";"Murcia"
"#CasadoConMadrid";"http://twitter.com/search?q=%23CasadoConMadrid";"%23CasadoConMadrid";"768026";"Murcia"
"#FinDeSemana";"http://twitter.com/search?q=%23FinDeSemana";"%23FinDeSemana";"768026";"Murcia"
"#FinCampañaARV";"http://twitter.com/search?q=%23FinCampa%C3%B1aARV";"%23FinCampa%C3%B1aARV";"768026";"Murcia"
"#SacaTuPluma";"http://twitter.com/search?q=%23SacaTuPluma";"%23SacaTuPluma";"768026";"Murcia"
"#LaNocheDeLosLibros";"http://twitter.com/search?q=%23LaNocheDeLosLibros";"%23LaNocheDeLosLibros";"768026";"Murcia"
"#AR26A";"http://twitter.com/search?q=%23AR26A";"%23AR26A";"768026";"Murcia"
"#AzerbaijanGP";"http://twitter.com/search?q=%23AzerbaijanGP";"%23AzerbaijanGP";"768026";"Murcia"
"#WorldIPDay";"http://twitter.com/search?q=%23WorldIPDay";"%23WorldIPDay";"768026";"Murcia"
"#28AVotaEnDefensaPropia";"http://twitter.com/search?q=%2328AVotaEnDefensaPropia";"%2328AVotaEnDefensaPropia";"768026";"Murcia"
"#VisibilidadLésbica";"http://twitter.com/search?q=%23VisibilidadL%C3%A9sbica";"%23VisibilidadL%C3%A9sbica";"768026";"Murcia"
"#ApproachingTheFuture2019";"http://twitter.com/search?q=%23ApproachingTheFuture2019";"%23ApproachingTheFuture2019";"768026";"Murcia"
"#5TrabajosQueHeTenido";"http://twitter.com/search?q=%235TrabajosQueHeTenido";"%235TrabajosQueHeTenido";"768026";"Murcia"
"#DebateSERLasPalmas";"http://twitter.com/search?q=%23DebateSERLasPalmas";"%23DebateSERLasPalmas";"768026";"Murcia"
"#LDesayunos";"http://twitter.com/search?q=%23LDesayunos";"%23LDesayunos";"768026";"Murcia"
"#Contracrónica";"http://twitter.com/search?q=%23Contracr%C3%B3nica";"%23Contracr%C3%B3nica";"768026";"Murcia"
"#26Abril";"http://twitter.com/search?q=%2326Abril";"%2326Abril";"768026";"Murcia"
"#AndaLevantaV26";"http://twitter.com/search?q=%23AndaLevantaV26";"%23AndaLevantaV26";"768026";"Murcia"
"#PedroSánchezEnLaSER";"http://twitter.com/search?q=%23PedroS%C3%A1nchezEnLaSER";"%23PedroS%C3%A1nchezEnLaSER";"768026";"Murcia"
"#AlienDay";"http://twitter.com/search?q=%23AlienDay";"%23AlienDay";"768026";"Murcia"
"#FelizFinde";"http://twitter.com/search?q=%23FelizFinde";"%23FelizFinde";"766356";"Málaga"
"#AvengersEndame";"http://twitter.com/search?q=%23AvengersEndame";"%23AvengersEndame";"766356";"Málaga"
"#FinCampañaESP";"http://twitter.com/search?q=%23FinCampa%C3%B1aESP";"%23FinCampa%C3%B1aESP";"766356";"Málaga"
"Púnica";"http://twitter.com/search?q=P%C3%BAnica";"P%C3%BAnica";"766356";"Málaga"
"#DiadelaVisibilidadLesbica";"http://twitter.com/search?q=%23DiadelaVisibilidadLesbica";"%23DiadelaVisibilidadLesbica";"766356";"Málaga"
"Esperanza Aguirre";"http://twitter.com/search?q=%22Esperanza+Aguirre%22";"%22Esperanza+Aguirre%22";"766356";"Málaga"
"#DignidadSalarialYProfesional";"http://twitter.com/search?q=%23DignidadSalarialYProfesional";"%23DignidadSalarialYProfesional";"766356";"Málaga"
"Carolina Durante";"http://twitter.com/search?q=%22Carolina+Durante%22";"%22Carolina+Durante%22";"766356";"Málaga"
"Taylor Swift";"http://twitter.com/search?q=%22Taylor+Swift%22";"%22Taylor+Swift%22";"766356";"Málaga"
"Gernika";"http://twitter.com/search?q=Gernika";"Gernika";"766356";"Málaga"
"Russell";"http://twitter.com/search?q=Russell";"Russell";"766356";"Málaga"
"Bebe";"http://twitter.com/search?q=Bebe";"Bebe";"766356";"Málaga"
"Vicente Aleixandre";"http://twitter.com/search?q=%22Vicente+Aleixandre%22";"%22Vicente+Aleixandre%22";"766356";"Málaga"
"Brendon Urie";"http://twitter.com/search?q=%22Brendon+Urie%22";"%22Brendon+Urie%22";"766356";"Málaga"
"Libres 1";"http://twitter.com/search?q=%22Libres+1%22";"%22Libres+1%22";"766356";"Málaga"
"Mitin Vox El";"http://twitter.com/search?q=%22Mitin+Vox+El%22";"%22Mitin+Vox+El%22";"766356";"Málaga"
"At The Disco";"http://twitter.com/search?q=%22At+The+Disco%22";"%22At+The+Disco%22";"766356";"Málaga"
"\"Thanos\"";"http://twitter.com/search?q=%22Thanos%22";"%22Thanos%22";"766356";"Málaga"
"Iglesias 72";"http://twitter.com/search?q=%22Iglesias+72%22";"%22Iglesias+72%22";"766356";"Málaga"
"Parques Reunidos";"http://twitter.com/search?q=%22Parques+Reunidos%22";"%22Parques+Reunidos%22";"766356";"Málaga"
"El Gatopardo";"http://twitter.com/search?q=%22El+Gatopardo%22";"%22El+Gatopardo%22";"766356";"Málaga"
"John Havlicek";"http://twitter.com/search?q=%22John+Havlicek%22";"%22John+Havlicek%22";"766356";"Málaga"
"Hoy 26";"http://twitter.com/search?q=%22Hoy+26%22";"%22Hoy+26%22";"766356";"Málaga"
