"Word";"Frec"
"pablo iglesias";4
"iglesias";47
"pabloiglesias";583
"ahorapodemos";10
"unidas podemos";144
"podemos";266
"casado";97
"pablo casado";37
"pablocasado";205
"populares";206
"pp";NA
"partido popular";NA
"ciudadanos";137
"cs";NA
"ciudadanoscs";61
"albertrivera";NA
"rivera";172
"albert rivera";NA
"psoe";221
"partido socialista obrero espanol";NA
"pedro sanchez";399
"sanchez";714
"sanchezcastejon";87
"vox";55
"santiago abascal";NA
"abascal";5
"voxes";6
"santiabascal";5
